post_id,timestamp,county_id,user_id,prob_suicide,vader_compound,entities
Post_2185,2026-05-01 18:21:00,Rural_County_Y,User_923,0.1297,-0.0253,
Post_789,2026-05-01 18:23:00,Rural_County_X,User_943,0.6708,0.9185,
Post_1371,2026-05-01 18:26:00,Urban_County_A,User_139,0.1899,-0.0837,
Post_4471,2026-05-01 18:28:00,Urban_County_A,User_364,0.4069,0.3478,
Post_2972,2026-05-01 18:29:00,Rural_County_Y,User_59,0.896,-0.1367,
Post_4123,2026-05-01 18:30:00,Urban_County_B,User_851,0.9928,0.3199,
Post_5087,2026-05-01 18:31:00,Rural_County_Y,User_639,0.697,0.6387,
Post_5123,2026-05-01 18:34:00,Rural_County_X,User_127,0.8402,0.2551,
Post_2375,2026-05-01 18:37:00,Urban_County_B,User_638,0.3611,0.7699,
Post_1385,2026-05-01 18:37:00,Urban_County_B,User_921,0.8268,-0.0383,
Post_1584,2026-05-01 18:39:00,Urban_County_B,User_751,0.8304,0.5836,
Post_4603,2026-05-01 18:41:00,Urban_County_A,User_487,0.6836,0.8298,
Post_3680,2026-05-01 18:42:00,Urban_County_B,User_883,0.8571,-0.1702,
Post_287,2026-05-01 18:43:00,Urban_County_B,User_361,0.8945,-0.0946,
Post_4153,2026-05-01 18:49:00,Urban_County_B,User_288,0.5197,0.8342,
Post_2312,2026-05-01 18:51:00,Urban_County_A,User_258,0.958,-0.0516,
Post_910,2026-05-01 18:52:00,Rural_County_Y,User_395,0.6943,0.4084,
Post_429,2026-05-01 18:52:00,Urban_County_A,User_532,0.0541,-0.0372,
Post_1663,2026-05-01 18:53:00,Urban_County_B,User_877,0.5765,0.3901,
Post_273,2026-05-01 18:54:00,Urban_County_A,User_98,0.0745,0.1096,
Post_3805,2026-05-01 18:56:00,Urban_County_A,User_457,0.5343,0.3111,
Post_2855,2026-05-01 18:57:00,Urban_County_A,User_235,0.0351,-0.9062,
Post_442,2026-05-01 18:57:00,Urban_County_B,User_54,0.1672,0.8786,
Post_1507,2026-05-01 18:58:00,Urban_County_A,User_148,0.2496,-0.6961,
Post_5850,2026-05-01 19:00:00,Urban_County_A,User_732,0.1006,-0.376,
Post_2007,2026-05-01 19:01:00,Urban_County_A,User_306,0.9736,-0.9865,
Post_662,2026-05-01 19:01:00,Urban_County_A,User_714,0.014,0.7321,
Post_1047,2026-05-01 19:01:00,Urban_County_B,User_806,0.4008,0.9814,
Post_4218,2026-05-01 19:03:00,Urban_County_B,User_690,0.1247,0.254,
Post_5460,2026-05-01 19:03:00,Urban_County_B,User_128,0.952,-0.3276,
Post_3783,2026-05-01 19:05:00,Urban_County_A,User_248,0.4637,0.9557,
Post_757,2026-05-01 19:06:00,Urban_County_A,User_644,0.9625,-0.3596,
Post_2524,2026-05-01 19:06:00,Urban_County_A,User_336,0.4704,-0.1134,
Post_1170,2026-05-01 19:06:00,Urban_County_B,User_564,0.8328,0.4778,
Post_2872,2026-05-01 19:06:00,Urban_County_A,User_48,0.2844,-0.0384,
Post_1211,2026-05-01 19:07:00,Rural_County_Y,User_13,0.5113,0.639,
Post_2548,2026-05-01 19:10:00,Urban_County_B,User_345,0.7028,-0.7666,
Post_2801,2026-05-01 19:10:00,Urban_County_A,User_70,0.289,-0.5992,
Post_2045,2026-05-01 19:10:00,Urban_County_B,User_504,0.3792,-0.9548,
Post_480,2026-05-01 19:14:00,Urban_County_B,User_266,0.046,-0.6599,
Post_291,2026-05-01 19:16:00,Rural_County_Y,User_615,0.9121,-0.6362,
Post_1888,2026-05-01 19:16:00,Urban_County_A,User_659,0.1982,-0.7286,
Post_5316,2026-05-01 19:17:00,Urban_County_B,User_615,0.0531,0.7163,
Post_4342,2026-05-01 19:18:00,Urban_County_A,User_384,0.1549,-0.3619,
Post_2313,2026-05-01 19:19:00,Urban_County_B,User_858,0.0045,0.9261,
Post_1645,2026-05-01 19:23:00,Urban_County_B,User_902,0.8441,0.3628,
Post_1583,2026-05-01 19:28:00,Urban_County_B,User_856,0.0591,0.1057,
Post_4340,2026-05-01 19:32:00,Urban_County_A,User_775,0.5622,-0.2815,
Post_289,2026-05-01 19:35:00,Urban_County_B,User_795,0.9019,0.9156,
Post_1276,2026-05-01 19:35:00,Urban_County_B,User_737,0.1801,-0.7304,
Post_2821,2026-05-01 19:36:00,Rural_County_Y,User_837,0.5784,0.3262,
Post_3465,2026-05-01 19:37:00,Urban_County_B,User_292,0.1906,-0.0989,
Post_4827,2026-05-01 19:37:00,Urban_County_B,User_482,0.2525,0.3497,
Post_3688,2026-05-01 19:38:00,Urban_County_A,User_700,0.4868,-0.0247,
Post_219,2026-05-01 19:40:00,Urban_County_B,User_806,0.1812,-0.9262,
Post_5712,2026-05-01 19:41:00,Rural_County_X,User_895,0.7366,-0.9701,
Post_1124,2026-05-01 19:44:00,Urban_County_B,User_945,0.5001,0.3475,
Post_766,2026-05-01 19:47:00,Urban_County_B,User_533,0.4027,0.0812,
Post_2555,2026-05-01 19:51:00,Rural_County_Y,User_602,0.7099,0.5635,
Post_1434,2026-05-01 19:51:00,Rural_County_X,User_88,0.8012,0.5622,
Post_3636,2026-05-01 19:52:00,Rural_County_X,User_437,0.7074,-0.9831,
Post_2114,2026-05-01 19:54:00,Urban_County_A,User_22,0.3662,0.35,
Post_5150,2026-05-01 19:55:00,Urban_County_B,User_38,0.2152,0.5005,
Post_4065,2026-05-01 20:01:00,Urban_County_B,User_605,0.3562,-0.0272,
Post_5197,2026-05-01 20:02:00,Urban_County_A,User_483,0.9336,0.1478,
Post_3275,2026-05-01 20:03:00,Urban_County_A,User_102,0.6283,0.1022,
Post_1885,2026-05-01 20:06:00,Rural_County_X,User_531,0.0914,-0.1189,
Post_4349,2026-05-01 20:06:00,Rural_County_Y,User_200,0.9598,-0.8289,
Post_4544,2026-05-01 20:08:00,Urban_County_B,User_182,0.0585,-0.8144,
Post_1945,2026-05-01 20:09:00,Urban_County_A,User_344,0.0534,0.6136,
Post_4053,2026-05-01 20:10:00,Urban_County_B,User_427,0.8036,0.8747,
Post_2976,2026-05-01 20:12:00,Urban_County_A,User_180,0.0737,0.5868,
Post_2300,2026-05-01 20:13:00,Urban_County_A,User_576,0.5324,-0.3759,
Post_1753,2026-05-01 20:14:00,Urban_County_A,User_52,0.857,-0.4982,
Post_4859,2026-05-01 20:14:00,Rural_County_X,User_38,0.4328,0.202,
Post_5745,2026-05-01 20:17:00,Urban_County_B,User_238,0.5094,0.8446,
Post_723,2026-05-01 20:18:00,Urban_County_A,User_934,0.8025,0.6713,
Post_5253,2026-05-01 20:24:00,Urban_County_B,User_42,0.071,-0.4332,
Post_1813,2026-05-01 20:27:00,Urban_County_A,User_280,0.2161,-0.799,
Post_1100,2026-05-01 20:28:00,Urban_County_A,User_736,0.0363,-0.7336,
Post_976,2026-05-01 20:29:00,Urban_County_B,User_394,0.8213,0.3844,
Post_1793,2026-05-01 20:29:00,Urban_County_A,User_694,0.3771,-0.8194,
Post_967,2026-05-01 20:29:00,Urban_County_A,User_199,0.7302,0.5062,
Post_3010,2026-05-01 20:33:00,Urban_County_B,User_571,0.8198,0.3199,
Post_2600,2026-05-01 20:33:00,Rural_County_Y,User_10,0.4854,-0.5301,
Post_1598,2026-05-01 20:34:00,Rural_County_Y,User_826,0.8389,-0.4011,
Post_4769,2026-05-01 20:36:00,Urban_County_B,User_233,0.0251,-0.5637,
Post_377,2026-05-01 20:37:00,Urban_County_B,User_750,0.6913,0.3169,
Post_5307,2026-05-01 20:42:00,Urban_County_B,User_625,0.6825,0.576,
Post_3293,2026-05-01 20:43:00,Urban_County_B,User_799,0.4814,-0.19,
Post_1378,2026-05-01 20:44:00,Urban_County_B,User_396,0.3533,-0.7008,
Post_4511,2026-05-01 20:45:00,Urban_County_A,User_544,0.365,-0.8649,
Post_3647,2026-05-01 20:46:00,Rural_County_Y,User_905,0.4161,0.7329,
Post_3892,2026-05-01 20:47:00,Urban_County_A,User_178,0.9909,-0.8109,
Post_2675,2026-05-01 20:49:00,Urban_County_A,User_768,0.4565,-0.763,
Post_5485,2026-05-01 20:53:00,Urban_County_A,User_823,0.5364,-0.8295,
Post_1142,2026-05-01 20:56:00,Urban_County_A,User_977,0.3219,0.1632,
Post_927,2026-05-01 20:56:00,Rural_County_X,User_102,0.7755,0.2349,
Post_1111,2026-05-01 20:58:00,Urban_County_B,User_98,0.68,-0.8861,
Post_5694,2026-05-01 21:00:00,Urban_County_A,User_951,0.2542,-0.7001,
Post_3124,2026-05-01 21:01:00,Urban_County_B,User_997,0.7868,0.2746,
Post_2912,2026-05-01 21:03:00,Urban_County_B,User_375,0.5021,0.1778,
Post_843,2026-05-01 21:03:00,Urban_County_B,User_305,0.8404,-0.8104,
Post_2933,2026-05-01 21:03:00,Urban_County_B,User_689,0.3668,-0.5633,
Post_334,2026-05-01 21:03:00,Urban_County_B,User_888,0.9644,-0.4564,
Post_5411,2026-05-01 21:08:00,Urban_County_B,User_390,0.7077,0.8361,
Post_4680,2026-05-01 21:12:00,Urban_County_A,User_518,0.7277,-0.6007,
Post_3629,2026-05-01 21:13:00,Urban_County_B,User_18,0.2089,0.5724,
Post_218,2026-05-01 21:16:00,Urban_County_B,User_254,0.859,0.138,
Post_5525,2026-05-01 21:17:00,Urban_County_A,User_683,0.8012,-0.2687,
Post_3259,2026-05-01 21:20:00,Urban_County_B,User_730,0.9066,-0.1241,
Post_4463,2026-05-01 21:22:00,Rural_County_Y,User_188,0.2179,0.8953,
Post_1005,2026-05-01 21:22:00,Urban_County_A,User_466,0.1009,0.917,
Post_2539,2026-05-01 21:23:00,Rural_County_Y,User_122,0.7256,-0.5914,
Post_5301,2026-05-01 21:24:00,Rural_County_Y,User_129,0.8302,-0.463,
Post_934,2026-05-01 21:25:00,Urban_County_B,User_376,0.0618,-0.9396,
Post_5476,2026-05-01 21:25:00,Urban_County_A,User_174,0.7477,0.008,
Post_5895,2026-05-01 21:27:00,Urban_County_A,User_95,0.1929,0.8087,
Post_3809,2026-05-01 21:28:00,Urban_County_B,User_806,0.8444,-0.3388,
Post_1155,2026-05-01 21:28:00,Rural_County_Y,User_325,0.5014,-0.9383,
Post_5707,2026-05-01 21:29:00,Urban_County_A,User_183,0.3643,0.3797,
Post_5721,2026-05-01 21:32:00,Urban_County_A,User_111,0.2199,0.2155,
Post_2760,2026-05-01 21:33:00,Urban_County_A,User_928,0.1079,0.7936,
Post_1850,2026-05-01 21:33:00,Rural_County_Y,User_290,0.5371,-0.2518,
Post_1790,2026-05-01 21:36:00,Urban_County_B,User_353,0.8587,0.9032,
Post_4882,2026-05-01 21:37:00,Urban_County_A,User_900,0.3481,0.9231,
Post_612,2026-05-01 21:37:00,Urban_County_A,User_308,0.1406,0.7526,
Post_2178,2026-05-01 21:37:00,Rural_County_Y,User_157,0.8179,0.1388,
Post_340,2026-05-01 21:38:00,Rural_County_Y,User_187,0.0356,0.3226,
Post_2055,2026-05-01 21:38:00,Urban_County_B,User_848,0.7797,0.295,
Post_5124,2026-05-01 21:39:00,Urban_County_A,User_999,0.5686,-0.0601,
Post_2063,2026-05-01 21:40:00,Rural_County_Y,User_308,0.8943,0.2251,
Post_3855,2026-05-01 21:40:00,Urban_County_A,User_184,0.0775,-0.7029,
Post_2977,2026-05-01 21:40:00,Urban_County_A,User_474,0.0333,0.013,
Post_4108,2026-05-01 21:42:00,Urban_County_B,User_949,0.343,-0.8506,
Post_5426,2026-05-01 21:44:00,Urban_County_A,User_559,0.4039,-0.1687,
Post_1223,2026-05-01 21:45:00,Urban_County_A,User_913,0.307,-0.1715,
Post_5727,2026-05-01 21:46:00,Rural_County_X,User_443,0.4364,0.9373,
Post_1278,2026-05-01 21:46:00,Urban_County_B,User_112,0.0659,0.1514,
Post_2736,2026-05-01 21:47:00,Urban_County_A,User_625,0.3102,-0.2132,
Post_1337,2026-05-01 21:47:00,Urban_County_B,User_7,0.4873,0.2344,
Post_3840,2026-05-01 21:47:00,Urban_County_A,User_642,0.1057,0.6035,
Post_3985,2026-05-01 21:51:00,Rural_County_X,User_42,0.666,-0.2376,
Post_1832,2026-05-01 21:51:00,Urban_County_A,User_325,0.7323,0.5493,
Post_2393,2026-05-01 21:53:00,Rural_County_Y,User_149,0.5276,-0.013,
Post_1098,2026-05-01 21:54:00,Urban_County_B,User_342,0.5045,-0.8882,
Post_2462,2026-05-01 21:56:00,Urban_County_B,User_860,0.227,0.6588,
Post_283,2026-05-01 21:56:00,Rural_County_X,User_236,0.0019,-0.1924,
Post_5302,2026-05-01 22:01:00,Urban_County_A,User_711,0.986,0.1869,
Post_422,2026-05-01 22:02:00,Rural_County_X,User_575,0.1341,0.3333,
Post_4494,2026-05-01 22:04:00,Urban_County_A,User_530,0.3796,0.9055,
Post_2368,2026-05-01 22:04:00,Urban_County_A,User_463,0.7027,-0.234,
Post_5982,2026-05-01 22:06:00,Urban_County_A,User_743,0.5034,-0.7566,
Post_4903,2026-05-01 22:07:00,Urban_County_B,User_904,0.8538,-0.461,
Post_4479,2026-05-01 22:08:00,Rural_County_Y,User_252,0.045,0.9424,
Post_2070,2026-05-01 22:11:00,Urban_County_A,User_315,0.4263,0.2586,
Post_1911,2026-05-01 22:13:00,Rural_County_Y,User_875,0.3783,-0.3211,
Post_5315,2026-05-01 22:14:00,Urban_County_B,User_916,0.1551,0.7487,
Post_1485,2026-05-01 22:14:00,Urban_County_B,User_83,0.6179,0.0182,
Post_2412,2026-05-01 22:15:00,Urban_County_A,User_510,0.3275,0.8005,
Post_5420,2026-05-01 22:15:00,Urban_County_B,User_14,0.9988,0.9759,
Post_5421,2026-05-01 22:17:00,Urban_County_B,User_397,0.2507,-0.2491,
Post_248,2026-05-01 22:18:00,Rural_County_X,User_625,0.9244,0.9492,
Post_2888,2026-05-01 22:19:00,Urban_County_A,User_2,0.5673,-0.6379,
Post_3028,2026-05-01 22:20:00,Urban_County_A,User_908,0.4158,-0.5478,
Post_2303,2026-05-01 22:20:00,Urban_County_A,User_787,0.3854,0.7612,
Post_5719,2026-05-01 22:21:00,Urban_County_B,User_696,0.7971,0.8096,
Post_5740,2026-05-01 22:22:00,Urban_County_A,User_430,0.5114,-0.8345,
Post_3859,2026-05-01 22:23:00,Rural_County_X,User_422,0.5265,-0.5267,
Post_5976,2026-05-01 22:23:00,Urban_County_B,User_514,0.6593,0.8793,
Post_1891,2026-05-01 22:23:00,Urban_County_A,User_51,0.0313,-0.257,
Post_3088,2026-05-01 22:25:00,Urban_County_B,User_116,0.3332,0.1133,
Post_1979,2026-05-01 22:26:00,Urban_County_A,User_238,0.7033,-0.7652,
Post_4967,2026-05-01 22:26:00,Urban_County_B,User_951,0.8391,0.0124,
Post_307,2026-05-01 22:27:00,Rural_County_X,User_597,0.1554,0.3017,
Post_2721,2026-05-01 22:31:00,Urban_County_A,User_94,0.681,0.5397,
Post_1792,2026-05-01 22:34:00,Urban_County_B,User_750,0.74,0.96,
Post_3865,2026-05-01 22:35:00,Urban_County_A,User_809,0.1958,0.563,
Post_5466,2026-05-01 22:45:00,Rural_County_X,User_592,0.4742,-0.2453,
Post_5678,2026-05-01 22:46:00,Urban_County_B,User_961,0.2419,-0.1606,
Post_1158,2026-05-01 22:52:00,Rural_County_X,User_386,0.5798,-0.7257,
Post_4580,2026-05-01 22:53:00,Rural_County_X,User_177,0.2248,-0.6442,
Post_342,2026-05-01 22:54:00,Urban_County_B,User_466,0.3397,-0.9198,
Post_5086,2026-05-01 22:55:00,Urban_County_B,User_998,0.289,0.64,
Post_523,2026-05-01 22:57:00,Urban_County_B,User_918,0.3239,-0.3017,
Post_151,2026-05-01 23:00:00,Urban_County_B,User_392,0.2643,-0.3048,
Post_5696,2026-05-01 23:02:00,Urban_County_B,User_343,0.2341,0.5905,
Post_2822,2026-05-01 23:05:00,Urban_County_A,User_943,0.3553,-0.603,
Post_5682,2026-05-01 23:08:00,Rural_County_X,User_829,0.4951,-0.9513,
Post_3243,2026-05-01 23:08:00,Urban_County_A,User_906,0.4947,0.7967,
Post_575,2026-05-01 23:08:00,Urban_County_B,User_232,0.7983,0.4917,
Post_3271,2026-05-01 23:13:00,Urban_County_A,User_953,0.9192,-0.8421,
Post_1206,2026-05-01 23:16:00,Urban_County_B,User_315,0.3463,0.4281,
Post_3987,2026-05-01 23:20:00,Urban_County_B,User_443,0.1457,0.8526,
Post_5103,2026-05-01 23:20:00,Rural_County_Y,User_469,0.0407,-0.1863,
Post_1570,2026-05-01 23:22:00,Urban_County_B,User_377,0.4309,0.6479,
Post_5634,2026-05-01 23:23:00,Urban_County_B,User_894,0.7483,-0.8288,
Post_3785,2026-05-01 23:24:00,Urban_County_B,User_780,0.2095,0.357,
Post_1702,2026-05-01 23:25:00,Rural_County_X,User_70,0.2628,-0.7796,
Post_3254,2026-05-01 23:26:00,Urban_County_A,User_201,0.4851,-0.2963,
Post_5047,2026-05-01 23:29:00,Rural_County_X,User_839,0.3842,0.9192,
Post_65,2026-05-01 23:30:00,Urban_County_A,User_386,0.2811,0.928,
Post_3626,2026-05-01 23:32:00,Urban_County_A,User_720,0.0325,-0.5427,
Post_1393,2026-05-01 23:34:00,Urban_County_B,User_997,0.367,-0.939,
Post_1048,2026-05-01 23:36:00,Rural_County_X,User_802,0.3973,-0.6091,
Post_2724,2026-05-01 23:36:00,Urban_County_A,User_468,0.0861,-0.8729,
Post_5406,2026-05-01 23:37:00,Urban_County_B,User_232,0.4395,-0.9563,
Post_333,2026-05-01 23:37:00,Urban_County_A,User_112,0.138,-0.2202,
Post_3481,2026-05-01 23:41:00,Urban_County_B,User_909,0.75,0.114,
Post_2856,2026-05-01 23:42:00,Urban_County_A,User_41,0.3126,-0.6831,
Post_834,2026-05-01 23:43:00,Urban_County_B,User_48,0.2318,-0.0763,
Post_3249,2026-05-01 23:43:00,Urban_County_B,User_522,0.1706,0.9591,
Post_3232,2026-05-01 23:46:00,Urban_County_A,User_884,0.696,-0.7939,
Post_51,2026-05-01 23:46:00,Urban_County_B,User_776,0.8865,0.9534,
Post_3997,2026-05-01 23:47:00,Urban_County_A,User_968,0.4055,0.3945,
Post_2851,2026-05-01 23:48:00,Urban_County_B,User_479,0.0361,0.3176,
Post_638,2026-05-01 23:48:00,Rural_County_X,User_307,0.1493,0.1587,
Post_3974,2026-05-01 23:50:00,Urban_County_A,User_361,0.8616,0.5533,
Post_458,2026-05-01 23:51:00,Rural_County_X,User_165,0.8706,0.6988,
Post_4224,2026-05-01 23:52:00,Rural_County_X,User_578,0.5603,-0.2877,
Post_5936,2026-05-01 23:52:00,Urban_County_B,User_66,0.3695,-0.6048,
Post_3551,2026-05-01 23:53:00,Urban_County_B,User_681,0.8913,-0.445,
Post_4027,2026-05-01 23:54:00,Rural_County_Y,User_245,0.6693,-0.6171,
Post_4185,2026-05-01 23:54:00,Rural_County_Y,User_118,0.4244,0.4759,
Post_4637,2026-05-01 23:56:00,Urban_County_A,User_558,0.3156,0.3353,
Post_1285,2026-05-01 23:57:00,Urban_County_B,User_481,0.9598,-0.4434,
Post_4956,2026-05-01 23:58:00,Urban_County_B,User_481,0.9117,-0.7365,
Post_1118,2026-05-02 00:00:00,Rural_County_Y,User_914,0.5404,0.2837,
Post_245,2026-05-02 00:02:00,Urban_County_A,User_499,0.3836,-0.0125,
Post_783,2026-05-02 00:02:00,Urban_County_A,User_885,0.5713,0.7859,
Post_1444,2026-05-02 00:03:00,Urban_County_A,User_317,0.6961,-0.8026,
Post_5394,2026-05-02 00:03:00,Urban_County_A,User_695,0.9051,-0.9968,
Post_1876,2026-05-02 00:03:00,Urban_County_A,User_419,0.3351,-0.1079,
Post_81,2026-05-02 00:04:00,Urban_County_A,User_301,0.1866,0.7422,
Post_2975,2026-05-02 00:05:00,Rural_County_Y,User_423,0.3914,0.4089,
Post_3820,2026-05-02 00:12:00,Urban_County_A,User_262,0.1127,-0.2678,
Post_4927,2026-05-02 00:12:00,Urban_County_A,User_98,0.6031,0.0783,
Post_5052,2026-05-02 00:13:00,Urban_County_A,User_67,0.7857,0.7286,
Post_914,2026-05-02 00:13:00,Urban_County_A,User_211,0.0012,0.7626,
Post_5344,2026-05-02 00:14:00,Urban_County_A,User_304,0.8903,0.8628,
Post_1849,2026-05-02 00:17:00,Rural_County_X,User_343,0.5431,0.0219,
Post_5703,2026-05-02 00:18:00,Urban_County_A,User_914,0.357,0.2962,
Post_4701,2026-05-02 00:20:00,Urban_County_B,User_581,0.1186,0.3687,
Post_36,2026-05-02 00:22:00,Urban_County_B,User_673,0.6446,0.5624,
Post_1479,2026-05-02 00:25:00,Rural_County_Y,User_596,0.4148,0.7608,
Post_3190,2026-05-02 00:25:00,Urban_County_A,User_442,0.7543,0.8783,
Post_1279,2026-05-02 00:26:00,Urban_County_B,User_85,0.1432,0.7104,
Post_3351,2026-05-02 00:27:00,Urban_County_B,User_609,0.6435,-0.9265,
Post_2824,2026-05-02 00:28:00,Urban_County_B,User_81,0.185,-0.9732,
Post_739,2026-05-02 00:28:00,Urban_County_B,User_85,0.1891,0.4748,
Post_1996,2026-05-02 00:28:00,Urban_County_B,User_659,0.4397,0.3699,
Post_4758,2026-05-02 00:28:00,Rural_County_Y,User_258,0.618,0.2905,
Post_2981,2026-05-02 00:28:00,Urban_County_B,User_106,0.1089,-0.4543,
Post_5166,2026-05-02 00:31:00,Urban_County_B,User_700,0.4899,0.6296,
Post_82,2026-05-02 00:32:00,Urban_County_A,User_459,0.0543,0.3903,
Post_728,2026-05-02 00:33:00,Rural_County_Y,User_781,0.9447,0.4632,
Post_4414,2026-05-02 00:34:00,Urban_County_A,User_159,0.0839,-0.2053,
Post_946,2026-05-02 00:34:00,Urban_County_A,User_974,0.5628,-0.8484,
Post_2438,2026-05-02 00:34:00,Rural_County_X,User_581,0.6731,0.9154,
Post_3164,2026-05-02 00:37:00,Urban_County_A,User_709,0.794,-0.4217,
Post_4412,2026-05-02 00:38:00,Urban_County_B,User_820,0.9931,-0.9472,
Post_1831,2026-05-02 00:38:00,Rural_County_X,User_368,0.0083,0.7488,
Post_4390,2026-05-02 00:41:00,Rural_County_Y,User_706,0.8034,0.931,
Post_2149,2026-05-02 00:42:00,Urban_County_A,User_704,0.0865,-0.0795,
Post_1030,2026-05-02 00:42:00,Urban_County_A,User_466,0.6228,0.0563,
Post_2616,2026-05-02 00:46:00,Urban_County_B,User_901,0.5722,0.912,
Post_786,2026-05-02 00:50:00,Urban_County_B,User_909,0.2597,0.1186,
Post_685,2026-05-02 00:51:00,Urban_County_A,User_482,0.4193,-0.3751,
Post_2190,2026-05-02 00:52:00,Urban_County_A,User_102,0.435,0.5,
Post_3617,2026-05-02 00:52:00,Rural_County_Y,User_98,0.8386,-0.6108,
Post_2926,2026-05-02 00:53:00,Rural_County_X,User_878,0.0954,-0.3882,
Post_4841,2026-05-02 00:53:00,Urban_County_B,User_167,0.7077,0.3887,
Post_2476,2026-05-02 00:56:00,Rural_County_X,User_357,0.228,0.1215,
Post_2744,2026-05-02 00:57:00,Urban_County_B,User_86,0.1199,-0.1514,
Post_5031,2026-05-02 00:59:00,Urban_County_A,User_670,0.8917,0.8106,
Post_5105,2026-05-02 00:59:00,Urban_County_A,User_674,0.5564,0.4084,
Post_5563,2026-05-02 00:59:00,Urban_County_A,User_558,0.0826,-0.9254,
Post_3777,2026-05-02 01:00:00,Urban_County_B,User_630,0.4422,-0.5607,
Post_1712,2026-05-02 01:00:00,Urban_County_A,User_116,0.7915,0.26,
Post_5164,2026-05-02 01:01:00,Urban_County_A,User_798,0.9802,-0.2412,
Post_4540,2026-05-02 01:02:00,Urban_County_B,User_873,0.4117,-0.0911,
Post_3460,2026-05-02 01:06:00,Urban_County_A,User_365,0.7564,-0.1675,
Post_642,2026-05-02 01:07:00,Urban_County_A,User_249,0.6376,0.9946,
Post_463,2026-05-02 01:08:00,Urban_County_B,User_526,0.7418,-0.2589,
Post_5332,2026-05-02 01:10:00,Urban_County_B,User_902,0.7873,0.1182,
Post_3766,2026-05-02 01:11:00,Urban_County_B,User_696,0.6028,0.8238,
Post_3463,2026-05-02 01:19:00,Urban_County_A,User_878,0.656,0.8296,
Post_3150,2026-05-02 01:23:00,Urban_County_B,User_585,0.2033,0.883,
Post_67,2026-05-02 01:23:00,Urban_County_B,User_850,0.2551,0.7569,
Post_4869,2026-05-02 01:24:00,Rural_County_X,User_582,0.5265,-0.2986,
Post_536,2026-05-02 01:24:00,Urban_County_B,User_133,0.7786,0.9199,
Post_417,2026-05-02 01:24:00,Urban_County_B,User_32,0.4039,0.0897,
Post_2603,2026-05-02 01:25:00,Urban_County_A,User_554,0.0587,0.5603,
Post_3902,2026-05-02 01:25:00,Rural_County_X,User_757,0.0834,0.6156,
Post_3784,2026-05-02 01:29:00,Urban_County_A,User_484,0.984,-0.6189,
Post_5594,2026-05-02 01:30:00,Urban_County_A,User_131,0.2389,-0.9001,
Post_3402,2026-05-02 01:31:00,Rural_County_X,User_855,0.423,0.984,
Post_4513,2026-05-02 01:32:00,Urban_County_B,User_733,0.9576,0.6161,
Post_932,2026-05-02 01:33:00,Urban_County_A,User_303,0.6793,-0.2674,
Post_5009,2026-05-02 01:34:00,Urban_County_B,User_237,0.6978,0.3375,
Post_4274,2026-05-02 01:35:00,Rural_County_Y,User_75,0.669,0.9137,
Post_1172,2026-05-02 01:38:00,Urban_County_B,User_275,0.6809,0.6937,
Post_2463,2026-05-02 01:40:00,Urban_County_B,User_604,0.8387,-0.871,
Post_4865,2026-05-02 01:47:00,Rural_County_X,User_582,0.6336,0.3965,
Post_5438,2026-05-02 01:50:00,Urban_County_B,User_397,0.0929,0.2376,
Post_2547,2026-05-02 01:52:00,Urban_County_B,User_436,0.9624,-0.0395,
Post_3363,2026-05-02 01:54:00,Urban_County_A,User_635,0.2878,0.8027,
Post_5937,2026-05-02 01:55:00,Urban_County_B,User_409,0.97,0.3385,
Post_701,2026-05-02 01:57:00,Rural_County_X,User_395,0.9422,-0.1039,
Post_2426,2026-05-02 02:02:00,Urban_County_A,User_898,0.2342,-0.0976,
Post_1724,2026-05-02 02:02:00,Urban_County_A,User_287,0.4194,-0.8946,
Post_2293,2026-05-02 02:04:00,Rural_County_X,User_686,0.0809,0.2915,
Post_1414,2026-05-02 02:05:00,Urban_County_B,User_821,0.242,0.9496,
Post_807,2026-05-02 02:06:00,Urban_County_B,User_256,0.7756,0.667,
Post_977,2026-05-02 02:06:00,Urban_County_B,User_955,0.0517,0.2375,
Post_2622,2026-05-02 02:07:00,Rural_County_Y,User_223,0.6773,-0.7322,
Post_4748,2026-05-02 02:07:00,Urban_County_B,User_717,0.5124,-0.717,
Post_2918,2026-05-02 02:11:00,Rural_County_X,User_114,0.5978,-0.4388,
Post_5366,2026-05-02 02:14:00,Urban_County_A,User_123,0.7709,-0.0804,
Post_5126,2026-05-02 02:14:00,Urban_County_A,User_651,0.6081,0.8351,
Post_3655,2026-05-02 02:17:00,Urban_County_A,User_973,0.3807,-0.2232,
Post_2720,2026-05-02 02:18:00,Urban_County_A,User_672,0.015,-0.6238,
Post_1624,2026-05-02 02:19:00,Urban_County_B,User_143,0.1166,-0.1444,
Post_555,2026-05-02 02:20:00,Rural_County_X,User_853,0.9984,-0.9305,
Post_5533,2026-05-02 02:21:00,Rural_County_X,User_347,0.6694,-0.21,
Post_4395,2026-05-02 02:23:00,Urban_County_A,User_288,0.5283,0.5339,
Post_2684,2026-05-02 02:23:00,Urban_County_A,User_229,0.9582,0.0742,
Post_1713,2026-05-02 02:27:00,Urban_County_A,User_171,0.89,0.6606,
Post_4549,2026-05-02 02:28:00,Urban_County_B,User_260,0.6553,0.8544,
Post_5093,2026-05-02 02:29:00,Urban_County_B,User_952,0.7608,-0.8741,
Post_1594,2026-05-02 02:30:00,Urban_County_A,User_223,0.8724,-0.2659,
